Date,Close
03-12-2019,336.200012
04-12-2019,333.029999
05-12-2019,330.369995
06-12-2019,335.890015
09-12-2019,339.529999
10-12-2019,348.839996
11-12-2019,352.700012
12-12-2019,359.679993
13-12-2019,358.390015
16-12-2019,381.5
17-12-2019,378.98999
18-12-2019,393.149994
19-12-2019,404.040009
20-12-2019,405.589996
23-12-2019,419.220001
24-12-2019,425.25
26-12-2019,430.940002
27-12-2019,430.380005
30-12-2019,414.700012
31-12-2019,418.329987
02-01-2020,430.26001
03-01-2020,443.01001
06-01-2020,451.540009
07-01-2020,469.059998
08-01-2020,492.140015
09-01-2020,481.339996
10-01-2020,478.149994
13-01-2020,524.859985
14-01-2020,537.919983
15-01-2020,518.5
16-01-2020,513.48999
17-01-2020,510.5
21-01-2020,547.200012
22-01-2020,569.559998
23-01-2020,572.200012
24-01-2020,564.820007
27-01-2020,558.02002
28-01-2020,566.900024
29-01-2020,580.98999
30-01-2020,640.809998
31-01-2020,650.570007
03-02-2020,780
